review_id,booking_id,customer_id,hotel_id,room_id,overall_rating,cleanliness_rating,staff_service_rating,comfort_rating,location_rating,value_rating,review_text,review_date,review_timestamp,platform,booking_status_at_review,helpfulness_score,helpful_votes,unhelpful_votes,total_votes,helpfulness_level,has_response,response_date,response_text,response_by,sentiment,review_length,verification_status,trip_type,created_at,updated_at
2b9e1b52-e6d6-4cf5-af91-4c6e012714d6,5cdeb968-9055-4030-9ae6-1a1257ec9e80,C0001000872,940ab2e0-4917-43dc-88de-5c1e52f01349,5c8bc198-7ffe-49d2-9843-92739f248cd8,2.5,2,2,2,1,1,"Found stains and dust in several areas. Felt like we were overcharged for what we got. Staff were present but not particularly engaging. Unfortunately, we experienced no hot water during our stay. Would not recommend based on our experience.",2019-04-23,2019-04-23 00:00:00,Expedia,CHECKED_OUT,0.48,5,7,12,somewhat_helpful,False,,,,negative,241,Verified,Leisure,2019-04-23 00:00:00,2019-04-23 00:03:00
57320a6b-18aa-41c4-9999-54b88b4893cc,194c075e-b554-4d35-b1e5-f141a268c08e,C0001001546,1f54f7fa-2970-49c4-802b-105de2e71374,89d230cb-5e63-41e7-82e8-a9bb821501d8,5.0,5,5,5,5,5,Worth every penny for the experience we had. The room was spotless and very well maintained. The room was cozy and had everything we needed. One of our best hotel experiences ever. Would recommend to friends and family.,2019-07-03,2019-07-03 00:00:00,Booking.com,CHECKED_OUT,1.0,24,0,24,helpful,False,,,,positive,219,Verified,Business,2019-07-03 00:00:00,2019-07-03 00:30:00
20a1ffc2-95f9-40d2-a618-484e9b8d3ef2,0376e62b-6d67-4b08-8441-136db612f15b,C0001000975,5b08fb70-0e9e-4581-9704-6f2ad41af4da,96153990-3f26-4ef4-b4af-b663272cea18,3.0,2,3,1,2,1,"Exceptionally friendly and helpful staff at every turn. The room was clean for the most part. Area was fine, not particularly exciting. Might consider returning if improvements are made.",2019-08-20,2019-08-20 00:00:00,Google Reviews,CHECKED_OUT,0.4,9,15,24,somewhat_helpful,False,,,,neutral,186,Verified,Leisure,2019-08-20 00:00:00,2019-08-20 00:31:00
0c2d5263-f86e-4ccf-adb4-2a820d467166,8d2696db-2fb0-433a-ab14-e1028b4a4745,C0001002171,93f89bf5-e5f1-4f68-8656-09f7162e8235,dae56592-5883-4c3e-861a-cf3d9a640359,4.0,4,4,4,4,4,Value was average for this type of hotel. Staff made us feel like VIPs throughout our stay. Would recommend to friends and family.,2019-07-30,2019-07-30 00:00:00,Hotel Website,CHECKED_OUT,0.1,0,2,2,not_helpful,False,,,,positive,130,Verified,Leisure,2019-07-30 00:00:00,2019-07-30 00:09:00
7dbedf11-7a46-4543-ba91-78c400dc4650,2a66e11c-a779-4050-b9a3-547c9a944eb7,C0001002549,5b08fb70-0e9e-4581-9704-6f2ad41af4da,fec93a8a-9a51-47a5-b222-f37ab064d117,5.0,5,5,5,5,5,Outstanding service from check-in to check-out. The cleanliness was outstanding throughout our stay. Conveniently located close to attractions and transportation. We will definitely be returning!,2019-11-29,2019-11-29 00:00:00,Booking.com,CHECKED_OUT,1.0,23,0,23,very_helpful,False,,,,positive,195,Verified,Business,2019-11-29 00:00:00,2019-11-29 00:27:00
db5fcb97-c9e4-44f8-9d13-ab6cdafa83d1,eb5611e0-d742-4c9c-8605-58fedcb0e0f1,C0001001064,71d501b8-dc26-48e3-820c-40ec6a01592e,b92e4db4-1a20-4615-bf10-635dba62bf52,3.5,4,4,3,4,3,Conveniently located close to attractions and transportation. Exceptionally friendly and helpful staff at every turn. Might consider returning if improvements are made.,2019-02-05,2019-02-05 00:00:00,Hotel Website,CHECKED_OUT,0.4,8,14,22,somewhat_helpful,False,,,,positive,168,Verified,Leisure,2019-02-05 00:00:00,2019-02-05 00:06:00
7bd573c2-6a97-4e21-a398-6cac8c13b5e7,2cd538b3-a696-4a89-9901-e93cd01dc6c2,C0001001106,15169fca-5f59-4bd3-8909-6ae505821ea0,ae821464-84de-4251-987a-0ec14ce0c2cc,4.0,4,4,4,4,4,Would not recommend based on value. The staff went above and beyond to make our stay perfect.,2019-07-03,2019-07-03 00:00:00,Booking.com,CHECKED_OUT,0.7,30,14,44,helpful,False,,,,positive,93,Verified,Family,2019-07-03 00:00:00,2019-07-03 00:26:00
8c8cf2b9-fc0d-4d1a-a91d-0c1f3c1fc17f,73fd47e7-fd5a-4c1e-8f87-b4a2ee2cb9a2,C0001002619,1ef1ff2b-5d99-4f4f-b516-95556b570964,1267531a-74ed-43ce-b34f-98c01b0333b4,2.0,2,2,2,1,1,"Staff seemed indifferent and unhelpful. Bathroom cleanliness was below standards. Unfortunately, we experienced small room during our stay. Would not recommend based on our experience.",2019-08-12,2019-08-12 00:00:00,Hotel Website,CHECKED_OUT,0.4,2,4,6,somewhat_helpful,False,,,,negative,184,Unverified,Couple,2019-08-12 00:00:00,2019-08-12 00:03:00
195b0dd0-2ff5-42fc-87b4-5bcff58560ec,4b78e886-42a4-4154-a5dd-e2ca4af7f1bc,C0001001614,f86b921c-ec95-46d3-9613-0c7ef41988dd,0a6d67e1-6e68-4988-bcf7-02adfd92b803,4.0,4,4,4,4,4,Perfect base for exploring the city. The cleanliness was outstanding throughout our stay. Perfectly comfortable for both work and relaxation. Would recommend to friends and family.,2019-11-09,2019-11-09 00:00:00,Booking.com,CHECKED_OUT,0.4,8,14,22,somewhat_helpful,True,2019-11-11,We appreciate your kind words and look forward to welcoming you back soon.,Guest Relations,neutral,180,Unverified,Leisure,2019-11-09 00:00:00,2019-11-09 00:49:00
7b7bfeca-e5ef-4008-8539-76a1566c278b,3a18d954-35ff-4dbf-89ae-48d13803dd98,C0001002191,558507fd-547a-4b3d-a9a7-d15f573034fe,5a7dc5a0-e861-42b9-8eba-a67522b6ee10,5.0,5,4,4,5,4,Impeccably clean with attention to every detail. The staff went above and beyond to make our stay perfect. Highly recommended to anyone visiting the area.,2019-10-14,2019-10-14 00:00:00,Hotel Website,CHECKED_OUT,0.9099999999999999,29,3,32,helpful,False,,,,positive,154,Unverified,Family,2019-10-14 00:00:00,2019-10-14 00:16:00
a9ca6899-7633-46c4-9bc5-33c9f127dbd0,5470b667-0d4c-4cd6-9f62-3f6bc75c43cc,C0001000012,8ec63e15-9beb-4b53-bef8-eabde12f3b69,0983dcec-1240-4705-803b-a19b9d0769c7,4.0,4,4,4,4,4,The room was spotless and very well maintained. Outstanding service from check-in to check-out.,2019-11-19,2019-11-19 00:00:00,Hotel Website,NO_SHOW,0.7,10,5,15,helpful,False,,,,negative,95,Unverified,Business,2019-11-19 00:00:00,2019-11-19 00:44:00
45735a62-6f58-4dfc-8089-9a1845d6375a,7dbc17f6-64e7-4bb6-b8c6-48690d0fe54e,C0001003386,940ab2e0-4917-43dc-88de-5c1e52f01349,d5ea22f5-6b65-43c2-ac86-2f4f6b9f7fdb,5.0,5,5,5,5,5,The bed was incredibly comfortable and we slept great. The staff went above and beyond to make our stay perfect. We will definitely be returning! Would recommend to friends and family.,2019-10-26,2019-10-26 00:00:00,Booking.com,CHECKED_OUT,0.9099999999999999,19,2,21,helpful,False,,,,positive,184,Verified,Leisure,2019-10-26 00:00:00,2019-10-26 00:46:00
587d7ad2-a5c0-431b-b3ed-80247b80ef8a,c4752d61-afd9-46f0-99aa-b8c03241fc65,C0001000092,0135ec0c-b013-43a1-a93e-9d9e4ef334e5,53f465bd-511f-4254-8a3d-ad90b8f6b1c8,5.0,5,5,5,5,5,Great neighborhood with plenty of dining options nearby. Perfectly comfortable for both work and relaxation. Highly recommended to anyone visiting the area.,2019-06-20,2019-06-20 00:00:00,Booking.com,CHECKED_OUT,0.52,6,7,13,somewhat_helpful,False,,,,positive,156,Verified,Leisure,2019-06-20 00:00:00,2019-06-20 00:06:00
b28b4539-d76d-46e4-8f57-92b2968d8f6c,6b5b5f6a-6ae9-4b03-af7d-47618b83a4fd,C0001003007,3ecfc097-5a1c-4e7a-af27-4c9d1640128e,42328001-8e9c-4219-93d8-b43337a364bb,4.0,3,4,4,3,3,Would definitely return for the price and quality. Exceptionally friendly and helpful staff at every turn.,2019-07-02,2019-07-02 00:00:00,TripAdvisor,CHECKED_OUT,0.7,21,10,31,helpful,False,,,,positive,106,Verified,Couple,2019-07-02 00:00:00,2019-07-02 00:38:00
5d17ab19-2555-4a26-be25-3a4c39461d76,22965381-cad6-4812-91a3-4ef76c77d658,C0001003914,1ef1ff2b-5d99-4f4f-b516-95556b570964,1f14dcd5-168b-4ad7-b9a2-754b51f2b85c,4.5,4,4,5,4,5,Room was clean but could use some updates. The room was cozy and had everything we needed. One of our best hotel experiences ever. Would recommend to friends and family.,2019-10-24,2019-10-24 00:00:00,Hotel Website,CHECKED_OUT,0.7,18,8,26,helpful,False,,,,positive,169,Verified,Family,2019-10-24 00:00:00,2019-10-24 00:45:00
84299dcb-ad79-4a8b-9eaf-857bddef928f,ffff5c81-1fd7-4e6d-b86f-933459c62a7b,C0001000462,8ec63e15-9beb-4b53-bef8-eabde12f3b69,6a9ce835-7375-4c35-95a0-8647042b558b,5.0,5,5,5,5,5,The room was cozy and had everything we needed. Loved the area - felt safe and had great views. Staff made us feel like VIPs throughout our stay. Exceeded all our expectations. Would recommend to friends and family.,2019-06-02,2019-06-02 00:00:00,Booking.com,CHECKED_OUT,0.624,1,1,2,somewhat_helpful,False,,,,positive,215,Verified,Couple,2019-06-02 00:00:00,2019-06-02 00:22:00
3c6350e1-8f7b-4e6c-afda-f0bd6c7f8abd,5c48678c-6867-45b5-aa43-b3b899806c46,C0001000438,5b08fb70-0e9e-4581-9704-6f2ad41af4da,fa6c9ac6-dbaa-4ded-9cc6-ac67eaac969f,3.0,3,3,3,3,3,Location was convenient but nothing special. Housekeeping missed several spots during cleaning.,2020-01-01,2020-01-01 00:00:00,Booking.com,CANCELLED,0.1,0,8,8,not_helpful,False,,,,positive,95,Unverified,Leisure,2020-01-01 00:00:00,2020-01-01 00:38:00
c1a91101-7d29-4fa8-952f-d0a001b7fd72,5f26614f-53e7-4aae-af5f-b4241a2a18ba,C0001002124,558507fd-547a-4b3d-a9a7-d15f573034fe,f1b67b3d-69af-4287-928e-d225eea057a1,5.0,5,5,5,5,5,The room was spotless and very well maintained. Perfect base for exploring the city. One of our best hotel experiences ever. Would recommend to friends and family.,2019-07-03,2019-07-03 00:00:00,Agoda,CHECKED_OUT,0.52,13,12,25,somewhat_helpful,False,,,,positive,163,Unverified,Family,2019-07-03 00:00:00,2019-07-03 00:10:00
f1298819-0f1e-4069-86de-4ccfb2e9ca4d,df8a7e7e-818a-4b25-ae04-982d235c6fdd,C0001000820,0135ec0c-b013-43a1-a93e-9d9e4ef334e5,3b76f423-7a17-405a-8085-6f41b9f8948e,3.0,2,2,3,1,2,Service was standard for a hotel of this type. The bed was incredibly comfortable and we slept great. Might consider returning if improvements are made.,2019-02-25,2019-02-25 00:00:00,Booking.com,CHECKED_OUT,0.4,6,9,15,somewhat_helpful,False,,,,neutral,152,Verified,Couple,2019-02-25 00:00:00,2019-02-25 00:20:00
e208c511-1c0c-49e1-8de4-cf8cd2b03fc6,82cbede9-9540-4517-84d2-3d45d5c95590,C0001000906,940ab2e0-4917-43dc-88de-5c1e52f01349,22a552a7-5dd9-4ebb-844b-b6fda574ea94,4.5,4,4,5,4,4,One of the cleanest hotels I've ever stayed at. The room was cozy and had everything we needed. Perfect base for exploring the city. Exceeded all our expectations. Would recommend to friends and family.,2019-05-10,2019-05-10 00:00:00,Google Reviews,CHECKED_OUT,0.84,41,8,49,helpful,False,,,,positive,202,Unverified,Family,2019-05-10 00:00:00,2019-05-10 00:41:00
5a400f33-3859-413a-ae6b-c6132dceaee3,19bb5078-6877-4aeb-adc0-d6c0d18a7a8c,C0001001457,1f052317-a69e-443c-970a-d0ce7fdfee16,074b9961-e115-466d-832d-6c75cce7e9c2,5.0,5,5,5,5,5,The cleanliness was outstanding throughout our stay. Worth every penny for the experience we had. Already planning our next visit. Would recommend to friends and family.,2019-02-23,2019-02-23 00:00:00,TripAdvisor,CHECKED_OUT,1.0,3,0,3,very_helpful,False,,,,neutral,169,Unverified,Business,2019-02-23 00:00:00,2019-02-23 00:18:00
25fda7b9-aeb5-44fd-9005-215bdc35e9f1,39601c2d-3cd4-4fc1-89ca-626c1e95db5f,C0001003948,2698433a-0c7a-410f-a90f-f5d2f51f7243,3bccb1c0-c20c-43e8-89d3-2849b7835422,2.5,3,1,3,3,2,"Conveniently located close to attractions and transportation. Staff seemed indifferent and unhelpful. Generally clean with a few minor issues. Unfortunately, we experienced poor lighting during our stay.",2019-08-26,2019-08-26 00:00:00,Other,CHECKED_OUT,0.12,2,16,18,not_helpful,True,2019-08-30,We're sorry to hear about your experience. We'd like to make things right - please contact our guest relations team.,Hotel Manager,negative,203,Verified,Leisure,2019-08-26 00:00:00,2019-08-26 00:38:00
8dff2fac-f40c-44df-90fc-137e5a8d9c0b,326701dc-70a2-4875-8c01-4ff7c3ee9399,C0001001870,1f54f7fa-2970-49c4-802b-105de2e71374,2a9fdde6-dc84-4733-8edc-df857ed3c0d2,3.5,4,4,4,4,4,Staff were present but not particularly engaging. Worth every penny for the experience we had. Might consider returning if improvements are made.,2019-12-10,2019-12-10 00:00:00,Hotel Website,CHECKED_OUT,0.7,28,13,41,helpful,False,,,,positive,145,Verified,Family,2019-12-10 00:00:00,2019-12-10 00:32:00
4e4c6a0e-fc2b-4d8d-ad77-d9951a0e8e6e,625ceb97-1c28-479d-b68b-6bee3dfaa5dc,C0001003699,1f052317-a69e-443c-970a-d0ce7fdfee16,b51673f6-7678-4a0f-8126-8cf26151ba31,4.0,4,4,4,4,4,Conveniently located close to attractions and transportation. Poor value compared to alternatives. Would recommend to friends and family.,2019-06-28,2019-06-28 00:00:00,Hotel Website,CHECKED_OUT,0.4,12,19,31,somewhat_helpful,False,,,,positive,137,Verified,Business,2019-06-28 00:00:00,2019-06-28 00:06:00
7242ec7d-bb5e-4a69-9076-d20c4b6b0a39,c5595b02-e402-411b-b1ad-7ea097723baa,C0001001412,2698433a-0c7a-410f-a90f-f5d2f51f7243,19a1dd45-964a-4eee-bec3-4385d140a172,2.5,2,2,2,2,2,"Service was slow and unprofessional. Area was fine, not particularly exciting. Bathroom cleanliness was below standards. Unfortunately, we experienced mistakes during our stay. Would not recommend based on our experience.",2019-02-12,2019-02-12 00:00:00,Booking.com,CHECKED_OUT,0.12,0,8,8,not_helpful,True,2019-02-15,Thank you for bringing these issues to our attention. We take all feedback seriously and will address them.,Guest Relations,negative,221,Verified,Family,2019-02-12 00:00:00,2019-02-12 00:58:00
ec8a05b6-a874-44d7-a017-457dce0473e4,8137b560-01e8-4ea6-a8b6-2d9e111408e1,C0001003412,5a9e196b-0b2e-4885-b4a5-6e0ca34a447f,59058805-9205-47e8-9291-6bcd40a1b2d4,4.5,5,5,5,4,4,The amenities and service made it a great value. One of the cleanest hotels I've ever stayed at. Already planning our next visit. Would recommend to friends and family.,2019-08-09,2019-08-09 00:00:00,Google Reviews,CHECKED_OUT,0.7,17,8,25,helpful,False,,,,positive,168,Verified,Family,2019-08-09 00:00:00,2019-08-09 00:54:00
d74d7e78-3b91-4ede-8a60-ab9ba0a893df,703a7c29-11b8-4fd1-b6d9-6be72958433f,C0001001918,1f54f7fa-2970-49c4-802b-105de2e71374,6bb33c38-4efe-42f5-a284-834fdda2f13a,4.0,4,4,4,5,4,Staff were polite and did their job. Perfect base for exploring the city. Would recommend to friends and family.,2019-11-21,2019-11-21 00:00:00,Hotel Website,CHECKED_OUT,0.7,34,15,49,helpful,False,,,,positive,112,Unverified,Leisure,2019-11-21 00:00:00,2019-11-21 00:35:00
e7d71fd4-a25c-4d40-aecf-b923ba88452e,5b83b09b-d992-4de0-88b4-4282c1ec75b6,C0001001387,0135ec0c-b013-43a1-a93e-9d9e4ef334e5,2ecdbcfb-16b6-4972-9bca-5e7b72bb3200,4.5,4,4,4,4,4,Perfectly comfortable for both work and relaxation. Would definitely return for the price and quality. Already planning our next visit. Would recommend to friends and family.,2019-08-22,2019-08-22 00:00:00,Booking.com,CHECKED_OUT,0.7,9,4,13,helpful,False,,,,positive,174,Verified,Family,2019-08-22 00:00:00,2019-08-22 00:52:00
f40a1650-6a1d-49c2-89d0-d25f1fa90af8,d85a3068-3c75-4006-b1d9-450ba812006d,C0001002304,f86b921c-ec95-46d3-9613-0c7ef41988dd,7221ba8d-57f6-4352-afd5-055ea2b512c5,5.0,5,5,5,5,5,Loved the comfortable bedding and peaceful atmosphere. Excellent value for the quality provided. One of our best hotel experiences ever. Would recommend to friends and family.,2019-01-29,2019-01-29 00:00:00,Booking.com,CHECKED_OUT,0.13,4,27,31,not_helpful,False,,,,positive,175,Unverified,Family,2019-01-29 00:00:00,2019-01-29 00:53:00
bf5d504e-b3ed-40d6-a9b6-ddaf4669168b,8c46b7cc-5168-41d3-bb2c-c227b3740dbf,C0001000780,1ef1ff2b-5d99-4f4f-b516-95556b570964,aaee6f45-8934-48c7-b6f4-71bc390fb5bb,4.5,5,5,5,5,4,Loved the comfortable bedding and peaceful atmosphere. Perfect location with easy access to everything. Highly recommended to anyone visiting the area. Would recommend to friends and family.,2019-05-26,2019-05-26 00:00:00,Expedia,CHECKED_OUT,0.7,21,10,31,helpful,False,,,,positive,190,Verified,Leisure,2019-05-26 00:00:00,2019-05-26 00:24:00
3a67fc8b-ae27-42dc-a1bc-ab2611a82f7f,9001a0df-4d0b-4d1b-901d-ef8f0beb1570,C0001000439,d9351079-2735-48d4-806a-036feb20d510,c1ee0e20-070d-4dfe-8512-11c69609f7e2,5.0,5,5,5,5,4,The bed was incredibly comfortable and we slept great. Great value compared to other hotels in the area. Impeccably clean with attention to every detail. Highly recommended to anyone visiting the area. Would recommend to friends and family.,2019-07-07,2019-07-07 00:00:00,Booking.com,CHECKED_OUT,1.0,7,0,7,helpful,False,,,,positive,240,Verified,Leisure,2019-07-07 00:00:00,2019-07-07 00:50:00
035c34e9-0b97-4ce1-a9cd-a2f9e6244f66,10425bd5-544e-42e3-be34-af9015e1f37a,C0001000422,3ecfc097-5a1c-4e7a-af27-4c9d1640128e,1804ffcc-4531-47c5-9a7a-a29abdff5be3,4.0,4,4,3,4,4,Room was clean but could use some updates. The concierge was incredibly knowledgeable and helpful. Would recommend to friends and family.,2019-10-09,2019-10-09 00:00:00,Hotel Website,CHECKED_OUT,0.9,33,4,37,very_helpful,False,,,,positive,137,Unverified,Business,2019-10-09 00:00:00,2019-10-09 00:59:00
028507a6-4f92-4411-a1af-90c7dd22da70,e8175517-33c6-479a-89d8-9667a0455664,C0001000573,15169fca-5f59-4bd3-8909-6ae505821ea0,225a2088-b282-435f-9b27-74fd1c2ee5ee,5.0,5,5,5,5,5,Perfectly comfortable for both work and relaxation. Reasonable value for what we paid. Already planning our next visit. Would recommend to friends and family.,2019-10-09,2019-10-09 00:00:00,Hotel Website,CHECKED_OUT,0.52,17,16,33,somewhat_helpful,False,,,,positive,158,Verified,Leisure,2019-10-09 00:00:00,2019-10-09 00:33:00
754cc5c0-efb6-47f5-949f-22b3d9b42a1a,168d3bf3-1d5b-47bb-aae3-46b271c46a82,C0001000614,5a9e196b-0b2e-4885-b4a5-6e0ca34a447f,499b10cd-be1f-46b6-a63d-809e6e15109e,3.5,2,1,3,3,4,Very comfortable room with perfect temperature control. Area felt unsafe especially at night. Might consider returning if improvements are made.,2019-12-16,2019-12-16 00:00:00,TripAdvisor,CHECKED_OUT,0.7,28,13,41,helpful,False,,,,positive,144,Unverified,Business,2019-12-16 00:00:00,2019-12-16 00:47:00
8fa3092f-4ac3-41bf-a7d6-f50f8609ad85,6a3d195d-5177-43b8-8cbc-9ac14288769e,C0001002574,15169fca-5f59-4bd3-8909-6ae505821ea0,11f1dd6f-0282-4b89-9c57-7c96fd4c51b1,3.0,3,3,3,3,3,Great value compared to other hotels in the area. Staff were present but not particularly engaging. Terrible location choice for our needs. Might consider returning if improvements are made.,2019-06-20,2019-06-20 00:00:00,Agoda,CHECKED_OUT,0.9,40,5,45,very_helpful,True,2019-06-24,We appreciate your comments and will use them to improve our services.,General Manager,neutral,190,Verified,Business,2019-06-20 00:00:00,2019-06-20 00:25:00
13811947-9014-421f-8544-0d45d05133d0,19b4f997-b61a-42c3-a3f9-fdab9ae31c4e,C0001003096,0135ec0c-b013-43a1-a93e-9d9e4ef334e5,0e6d8a54-f12d-4b92-bbe7-cc36b5b01928,3.0,2,1,1,2,3,"The cleanliness was outstanding throughout our stay. Front desk was rude when we had questions. Unfortunately, we experienced stains during our stay. Might consider returning if improvements are made.",2019-07-09,2019-07-09 00:00:00,Booking.com,CHECKED_OUT,0.4,16,24,40,somewhat_helpful,False,,,,neutral,200,Unverified,Family,2019-07-09 00:00:00,2019-07-09 00:58:00
440d7095-4a06-4e26-8723-31efc176d844,04d9ba15-e890-49e2-931f-656b3ff8c154,C0001000623,d9351079-2735-48d4-806a-036feb20d510,d7196672-90fa-4347-ae14-d8f9070c6d27,5.0,5,5,5,5,4,Housekeeping did an excellent job keeping everything tidy. The amenities and service made it a great value. Exceptionally friendly and helpful staff at every turn. Exceeded all our expectations. Would recommend to friends and family.,2019-07-11,2019-07-11 00:00:00,Hotel Website,CHECKED_OUT,1.0,9,0,9,very_helpful,False,,,,positive,233,Verified,Leisure,2019-07-11 00:00:00,2019-07-11 00:49:00
59c0eea5-12c1-4d82-8b65-d1f237d0f9fa,35cab522-2a4d-4709-bb49-db1fdd515f60,C0001004382,41d2f7ff-657f-4a6a-8dd1-a841c5b27500,6d547331-4673-479c-b071-58be4200fce7,5.0,5,5,5,5,5,The concierge was incredibly knowledgeable and helpful. Perfect location with easy access to everything. Great value compared to other hotels in the area. Exceeded all our expectations. Would recommend to friends and family.,2019-05-11,2019-05-11 00:00:00,Booking.com,CHECKED_OUT,1.0,40,0,40,helpful,False,,,,positive,224,Unverified,Family,2019-05-11 00:00:00,2019-05-11 00:36:00
557b970f-d378-45e7-921b-a0ac532fb350,9c52d091-0f9a-450d-ac9d-db8faaca45c3,C0001001968,82958c98-18a5-4f9a-9695-04f292b4abb2,84b7c550-7f1b-4dd1-abfc-054ed506bbc9,4.0,4,4,4,4,4,The concierge was incredibly knowledgeable and helpful. The room was spotless and very well maintained. Loved the comfortable bedding and peaceful atmosphere. Would recommend to friends and family.,2020-01-07,2020-01-07 00:00:00,Hotel Website,CHECKED_OUT,0.7,11,6,17,helpful,False,,,,positive,197,Verified,Leisure,2020-01-07 00:00:00,2020-01-07 00:22:00
